,MESH_CODE,最高路線価,最低路線価,平均路線価,平均最高路,平均最低路,全平均路線,geometry,lat,lng
515,N020W075,91.0,32.0,62.0,79.0,52.0,66.0,"POLYGON ((135.4240532779657 34.70371926152878, 135.4295109825104 34.70374495657207, 135.4295418515509 34.69923759396664, 135.4240844489381 34.69921188874261, 135.4240532779657 34.70371926152878))",135.42679763892758,34.70147844597185
516,N020W070,80.0,32.0,56.0,63.0,41.0,52.0,"POLYGON ((135.4295109825104 34.70374495657207, 135.4349686924385 34.70377040546947, 135.4349992594231 34.69926305305689, 135.4295418515509 34.69923759396664, 135.4295109825104 34.70374495657207))",135.4322551951685,34.70150402304419
517,N020W065,126.0,45.0,86.0,98.0,63.0,81.0,"POLYGON ((135.4349686924385 34.70377040546947, 135.4404263810941 34.70379558150383, 135.4404566459925 34.69928824059752, 135.4349992594231 34.69926305305689, 135.4349686924385 34.70377040546947))",135.4377127432952,34.70152934093585
518,N020W060,133.0,56.0,95.0,104.0,72.0,88.0,"POLYGON ((135.4404263810941 34.70379558150383, 135.4458840766627 34.70382051293936, 135.4459140393209 34.69931318357264, 135.4404566459925 34.69928824059752, 135.4404263810941 34.70379558150383))",135.44317028432496,34.701554400442895
519,N020W055,135.0,58.0,97.0,120.0,74.0,98.0,"POLYGON ((135.4458840766627 34.70382051293936, 135.4513418132435 34.70384518424022, 135.45137145145 34.69933787056371, 135.4459140393209 34.69931318357264, 135.4458840766627 34.70382051293936))",135.44862784329055,34.70157921014329
520,N020W050,158.0,40.0,99.0,124.0,56.0,90.0,"POLYGON ((135.4513418132435 34.70384518424022, 135.4567995674041 34.70386960604742, 135.4568288742367 34.6993623094282, 135.45137145145 34.69933787056371, 135.4513418132435 34.70384518424022))",135.45408542456374,34.70160376535939
521,N020W045,148.0,37.0,93.0,115.0,48.0,82.0,"POLYGON ((135.4567995674041 34.70386960604742, 135.4622573843379 34.70389376810856, 135.4622863912815 34.69938647767679, 135.4568288742367 34.6993623094282, 135.4567995674041 34.70386960604742))",135.45954305342326,34.701628060947506
522,N020W035,177.0,77.0,127.0,168.0,108.0,138.0,"POLYGON ((135.4677152710163 34.7039176684989, 135.4731731599936 34.70394133004549, 135.4732016314299 34.69943402933837, 135.4677440111041 34.69941037278976, 135.4677152710163 34.7039176684989))",135.47045851865542,34.701675868660345
523,N020W030,240.0,73.0,157.0,187.0,106.0,147.0,"POLYGON ((135.4731731599936 34.70394133004549, 135.4786310366124 34.7039647731735, 135.4786592334628 34.69945746705021, 135.4732016314299 34.69943402933837, 135.4731731599936 34.70394133004549))",135.47591626568337,34.70169941880292
524,N020W025,379.0,81.0,230.0,236.0,151.0,194.0,"POLYGON ((135.4786310366124 34.7039647731735, 135.4840889191553 34.70398797193418, 135.4841168415417 34.69948066037419, 135.4786592334628 34.69945746705021, 135.4786310366124 34.7039647731735))",135.48137400800633,34.70172273702565
525,N020W020,665.0,101.0,383.0,486.0,278.0,382.0,"POLYGON ((135.4840889191553 34.70398797193418, 135.4895468029538 34.70401096193359, 135.4895744422574 34.69950364376478, 135.4841168415417 34.69948066037419, 135.4840889191553 34.70398797193418))",135.4868317519035,34.70174582898844
526,N020W015,7626.0,229.0,3928.0,1636.0,644.0,1140.0,"POLYGON ((135.4895468029538 34.70401096193359, 135.4950046921017 34.70403371191144, 135.4950320474106 34.69952638685137, 135.4895744422574 34.69950364376478, 135.4895468029538 34.70401096193359))",135.4922894966375,34.701768695665024
527,N020W010,12110.0,620.0,6365.0,7879.0,2612.0,5246.0,"POLYGON ((135.4950046921017 34.70403371191144, 135.5004626046571 34.70405624171659, 135.5004896707328 34.69954890301324, 135.4950320474106 34.69952638685137, 135.4950046921017 34.70403371191144))",135.49774725486157,34.70179133078895
528,N020W005,5101.0,164.0,2633.0,1634.0,294.0,964.0,"POLYGON ((135.5004626046571 34.70405624171659, 135.5059205348454 34.70407854346831, 135.5059473079963 34.69957118629284, 135.5004896707328 34.69954890301324, 135.5004626046571 34.70405624171659))",135.5032050311806,34.70181373879646
529,N020E005,775.0,179.0,477.0,526.0,261.0,394.0,"POLYGON ((135.5059205348454 34.70407854346831, 135.5113784799549 34.70410058898992, 135.5114049590138 34.69959321405809, 135.5059473079963 34.69957118629284, 135.5059205348454 34.70407854346831))",135.50866282200482,34.701835903455624
530,N020E010,440.0,87.0,264.0,378.0,181.0,280.0,"POLYGON ((135.5113784799549 34.70410058898992, 135.5168364510146 34.70412236353659, 135.5168626330431 34.69961497299241, 135.5114049590138 34.69959321405809, 135.5113784799549 34.70410058898992))",135.51412063209295,34.70185780534793
531,N020E015,504.0,102.0,303.0,364.0,240.0,302.0,"POLYGON ((135.5168364510146 34.70412236353659, 135.5222944284688 34.70414389159717, 135.52232031311 34.6996364851933, 135.5168626330431 34.69961497299241, 135.5168364510146 34.70412236353659))",135.5195784577729,34.70187944880822
532,N020E020,210.0,79.0,145.0,194.0,141.0,168.0,"POLYGON ((135.5222944284688 34.70414389159717, 135.5277524468613 34.70416505856299, 135.5277780075476 34.69965765577611, 135.52232031311 34.6996364851933, 135.5222944284688 34.70414389159717))",135.52503629837796,34.70190079507358
533,N020E025,210.0,86.0,148.0,188.0,140.0,164.0,"POLYGON ((135.5277524468613 34.70416505856299, 135.5332104707467 34.70418598121919, 135.5332357080159 34.69967858183158, 135.5277780075476 34.69965765577611, 135.5277524468613 34.70416505856299))",135.53049415769934,34.70192184160184
534,N020E030,268.0,83.0,176.0,200.0,123.0,162.0,"POLYGON ((135.5332104707467 34.70418598121919, 135.5386683663274 34.70420672358465, 135.5386933030102 34.69969931470408, 135.5332357080159 34.69967858183158, 135.5332104707467 34.70418598121919))",135.53595196275245,34.701942671028455
535,N020E035,283.0,73.0,178.0,187.0,130.0,159.0,"POLYGON ((135.5386683663274 34.70420672358465, 135.5441262180976 34.70422724509012, 135.5441508630695 34.69971982191862, 135.5386933030102 34.69969931470408, 135.5386683663274 34.70420672358465))",135.54140968884707,34.7019632964109
536,N020E040,352.0,58.0,205.0,228.0,132.0,181.0,"POLYGON ((135.5441262180976 34.70422724509012, 135.5495840875844 34.70424751572349, 135.5496084364033 34.6997400834102, 135.5441508630695 34.69971982191862, 135.5441262180976 34.70422724509012))",135.54686740198937,34.701983686923896
537,N020E045,237.0,80.0,159.0,188.0,122.0,156.0,"POLYGON ((135.5495840875844 34.70424751572349, 135.5550419778423 34.70426753388844, 135.5550660250832 34.69976009867555, 135.5496084364033 34.6997400834102, 135.5495840875844 34.70424751572349))",135.55232513179786,34.70200382868133
538,N020E050,270.0,72.0,171.0,200.0,120.0,160.0,"POLYGON ((135.5550419778423 34.70426753388844, 135.5604998770488 34.70428730796935, 135.5605236228213 34.69977987032831, 135.5550660250832 34.69976009867555, 135.5550419778423 34.70426753388844))",135.55778287572372,34.702023723464414
539,N020E055,270.0,68.0,169.0,177.0,105.0,142.0,"POLYGON ((135.5604998770488 34.70428730796935, 135.565957801628 34.70430683986597, 135.5659812462093 34.69979940192934, 135.5605236228213 34.69977987032831, 135.5604998770488 34.70428730796935))",135.5632406367394,34.70204337575152
540,N020E060,220.0,64.0,142.0,162.0,89.0,126.0,"POLYGON ((135.565957801628 34.70430683986597, 135.5714157315291 34.70432612723652, 135.5714388748155 34.69981868910716, 135.5659812462093 34.69979940192934, 135.565957801628 34.70430683986597))",135.56869841335032,34.702062785270094
541,N020E065,255.0,88.0,172.0,183.0,116.0,150.0,"POLYGON ((135.5714157315291 34.70432612723652, 135.57687365883 34.70434519003329, 135.5768965091081 34.69983774647137, 135.5714388748155 34.69981868910716, 135.5714157315291 34.70432612723652))",135.5741561939127,34.70208195838085
542,N020E070,203.0,72.0,138.0,156.0,89.0,123.0,"POLYGON ((135.57687365883 34.70434519003329, 135.5823315898935 34.70436401169485, 135.5823541485153 34.69985656174662, 135.5768965091081 34.69983774647137, 135.57687365883 34.70434519003329))",135.57961397702852,34.7021008975629
543,N020E075,160.0,59.0,110.0,127.0,82.0,105.0,"POLYGON ((135.5823315898935 34.70436401169485, 135.5877895215071 34.70438258774517, 135.5878117904032 34.69987513262377, 135.5823541485153 34.69985656174662, 135.5823315898935 34.70436401169485))",135.58507176290314,34.70211959339525
544,N020E080,134.0,61.0,98.0,108.0,81.0,95.0,"POLYGON ((135.5877895215071 34.70438258774517, 135.5932474546689 34.70440091842385, 135.5932694353163 34.69989345910178, 135.5878117904032 34.69987513262377, 135.5877895215071 34.70438258774517))",135.59052955070268,34.70213804431397
545,N015W090,36.0,29.0,33.0,34.0,32.0,33.0,"POLYGON ((135.4077122337917 34.69913318095412, 135.4131696387475 34.69915968164877, 135.4132014000331 34.69465227766074, 135.4077442932319 34.69462576238674, 135.4077122337917 34.69913318095412))",135.4104568896888,34.69689274616862
546,N015W085,39.0,32.0,36.0,37.0,35.0,37.0,"POLYGON ((135.4131696387475 34.69915968164877, 135.4186270430484 34.69918591408168, 135.4186585060822 34.69467852602149, 135.4132014000331 34.69465227766074, 135.4131696387475 34.69915968164877))",135.4159141450822,34.69691912036468
547,N015W080,39.0,35.0,37.0,37.0,36.0,37.0,"POLYGON ((135.4186270430484 34.69918591408168, 135.4240844489381 34.69921188874261, 135.4241156122553 34.69470451412212, 135.4186585060822 34.69467852602149, 135.4186270430484 34.69918591408168))",135.4213714009378,34.69694523135678
548,N015W075,60.0,28.0,44.0,38.0,32.0,35.0,"POLYGON ((135.4240844489381 34.69921188874261, 135.4295418515509 34.69923759396664, 135.4295727127188 34.69473022862978, 135.4241156122553 34.69470451412212, 135.4240844489381 34.69921188874261))",135.42682865514251,34.6969710771516
549,N015W070,39.0,31.0,35.0,34.0,34.0,34.0,"POLYGON ((135.4295418515509 34.69923759396664, 135.4349992594231 34.69926305305689, 135.4350298183235 34.69475569703123, 135.4295727127188 34.69473022862978, 135.4295418515509 34.69923759396664))",135.43228590928067,34.6969966639656
550,N015W065,76.0,33.0,55.0,70.0,40.0,55.0,"POLYGON ((135.4349992594231 34.69926305305689, 135.4404566459925 34.69928824059752, 135.4404869046894 34.69478089582238, 135.4350298183235 34.69475569703123, 135.4349992594231 34.69926305305689))",135.43774315569286,34.697021992277755
551,N015W060,133.0,38.0,86.0,92.0,53.0,73.0,"POLYGON ((135.4404566459925 34.69928824059752, 135.4459140393209 34.69931318357264, 135.4459439976838 34.69480585018321, 135.4404869046894 34.69478089582238, 135.4404566459925 34.69928824059752))",135.44320039549635,34.69704706320359
552,N015W055,115.0,43.0,79.0,94.0,67.0,81.0,"POLYGON ((135.4459140393209 34.69931318357264, 135.45137145145 34.69933787056371, 135.4514010845635 34.69483055339055, 135.4459439976838 34.69480585018321, 135.4459140393209 34.69931318357264))",135.44865764132197,34.69707188679761
553,N015W050,91.0,58.0,75.0,85.0,58.0,72.0,"POLYGON ((135.45137145145 34.69933787056371, 135.4568288742367 34.6993623094282, 135.4568581739153 34.69485501028145, 135.4514010845635 34.69483055339055, 135.45137145145 34.69933787056371))",135.45411489392194,34.69709645884783
554,N015W045,120.0,106.0,113.0,115.0,106.0,111.0,"POLYGON ((135.4568288742367 34.6993623094282, 135.4622863912815 34.69938647767679, 135.4623153914905 34.6948791845142, 135.4568581739153 34.69485501028145, 135.4568288742367 34.6993623094282))",135.45957220686012,34.69712076607989
555,N015W040,106.0,69.0,88.0,98.0,76.0,87.0,"POLYGON ((135.4622863912815 34.69938647767679, 135.4677440111041 34.69941037278976, 135.4677727476949 34.6949030727766, 135.4623153914905 34.6948791845142, 135.4622863912815 34.69938647767679))",135.46502963585132,34.697144795087716
556,N015W035,349.0,61.0,205.0,223.0,94.0,159.0,"POLYGON ((135.4677440111041 34.69941037278976, 135.4732016314299 34.69943402933837, 135.473230102411 34.69492672290821, 135.4677727476949 34.6949030727766, 135.4677440111041 34.69941037278976))",135.47048712357525,34.697168567738274
557,N015W030,457.0,85.0,271.0,274.0,129.0,202.0,"POLYGON ((135.4732016314299 34.69943402933837, 135.4786592334628 34.69945746705021, 135.4786874282457 34.69495015605791, 135.473230102411 34.69492672290821, 135.4732016314299 34.69943402933837))",135.4759445991085,34.69719211285089
558,N015W025,353.0,100.0,227.0,260.0,132.0,196.0,"POLYGON ((135.4786592334628 34.69945746705021, 135.4841168415417 34.69948066037419, 135.4841447601251 34.69497334486058, 135.4786874282457 34.69495015605791, 135.4786592334628 34.69945746705021))",135.48140206606325,34.697215426097976
559,N015W020,798.0,118.0,458.0,582.0,215.0,399.0,"POLYGON ((135.4841168415417 34.69948066037419, 135.4895744422574 34.69950364376478, 135.4896020763 34.69499632101315, 135.4841447601251 34.69497334486058, 135.4841168415417 34.69948066037419))",135.48685953054473,34.697238512091836
560,N015W015,2356.0,140.0,1248.0,1163.0,453.0,808.0,"POLYGON ((135.4895744422574 34.69950364376478, 135.4950320474106 34.69952638685137, 135.4950593960672 34.69501905637768, 135.4896020763 34.69499632101315, 135.4895744422574 34.69950364376478))",135.49231699104814,34.69726137164896
561,N015W010,5659.0,280.0,2970.0,2175.0,615.0,1395.0,"POLYGON ((135.4950320474106 34.69952638685137, 135.5004896707328 34.69954890301324, 135.5005167293032 34.69504155940241, 135.4950593960672 34.69501905637768, 135.4950320474106 34.69952638685137))",135.49777446196273,34.69728399638632
562,N015W005,4559.0,136.0,2348.0,1489.0,313.0,901.0,"POLYGON ((135.5004896707328 34.69954890301324, 135.5059473079963 34.69957118629284, 135.5059740733041 34.6950638258551, 135.5005167293032 34.69504155940241, 135.5004896707328 34.69954890301324))",135.50323194679058,34.697306388837596
563,N015E005,963.0,146.0,555.0,648.0,286.0,467.0,"POLYGON ((135.5059473079963 34.69957118629284, 135.5114049590138 34.69959321405809, 135.5114314290844 34.69508583833687, 135.5059740733041 34.6950638258551, 135.5059473079963 34.69957118629284))",135.50868944365152,34.69732853646697
564,N015E010,910.0,127.0,519.0,457.0,309.0,383.0,"POLYGON ((135.5114049590138 34.69959321405809, 135.5168626330431 34.69961497299241, 135.5168888032865 34.69510758577638, 135.5114314290844 34.69508583833687, 135.5114049590138 34.69959321405809))",135.51414695702564,34.697350423434884
565,N015E015,594.0,147.0,371.0,464.0,283.0,374.0,"POLYGON ((135.5168626330431 34.69961497299241, 135.52232031311 34.6996364851933, 135.522346182524 34.69512908665953, 135.5168888032865 34.69510758577638, 135.5168626330431 34.69961497299241))",135.51960448389366,34.69737205336813
566,N015E020,310.0,117.0,214.0,238.0,163.0,201.0,"POLYGON ((135.52232031311 34.6996364851933, 135.5277780075476 34.69965765577611, 135.5278035410473 34.69515026682895, 135.522346182524 34.69512908665953, 135.52232031311 34.6996364851933))",135.52506200982663,34.69739339672535
567,N015E025,682.0,82.0,382.0,350.0,189.0,270.0,"POLYGON ((135.5277780075476 34.69965765577611, 135.5332357080159 34.69967858183158, 135.5332609056 34.69517120251189, 135.5278035410473 34.69515026682895, 135.5277780075476 34.69965765577611))",135.53051953932123,34.69741444984811
568,N015E030,682.0,65.0,374.0,277.0,110.0,194.0,"POLYGON ((135.5332357080159 34.69967858183158, 135.5386933030102 34.69969931470408, 135.5387182046895 34.69519192114294, 135.5332609056 34.69517120251189, 135.5332357080159 34.69967858183158))",135.53597703153923,34.69743527542368
569,N015E035,177.0,56.0,117.0,150.0,84.0,117.0,"POLYGON ((135.5386933030102 34.69969931470408, 135.5441508630695 34.69971982191862, 135.5441754839495 34.69521240525899, 135.5387182046895 34.69519192114294, 135.5386933030102 34.69969931470408))",135.5414344657976,34.69745588509939
570,N015E040,270.0,58.0,164.0,169.0,90.0,130.0,"POLYGON ((135.5441508630695 34.69971982191862, 135.5496084364033 34.6997400834102, 135.5496327680331 34.69523265220706, 135.5441754839495 34.69521240525899, 135.5441508630695 34.69971982191862))",135.5468918891148,34.69747626061703
571,N015E045,174.0,61.0,118.0,138.0,82.0,110.0,"POLYGON ((135.5496084364033 34.6997400834102, 135.5550660250832 34.69976009867555, 135.555090056884 34.69525266348204, 135.5496327680331 34.69523265220706, 135.5496084364033 34.6997400834102))",135.55234932178186,34.6974963950822
572,N015E050,192.0,68.0,130.0,138.0,98.0,118.0,"POLYGON ((135.5550660250832 34.69976009867555, 135.5605236228213 34.69977987032831, 135.5605473551035 34.69527243151857, 135.555090056884 34.69525266348204, 135.5550660250832 34.69976009867555))",135.55780676511912,34.697516286617926
573,N015E055,159.0,75.0,117.0,132.0,101.0,117.0,"POLYGON ((135.5605236228213 34.69977987032831, 135.5659812462093 34.69979940192934, 135.5660046799709 34.69529196117888, 135.5605473551035 34.69527243151857, 135.5605236228213 34.69977987032831))",135.56326422600677,34.69753593678559
574,N015E060,144.0,60.0,102.0,125.0,80.0,103.0,"POLYGON ((135.5659812462093 34.69979940192934, 135.5714388748155 34.69981868910716, 135.5714620100555 34.69531124645681, 135.5660046799709 34.69529196117888, 135.5659812462093 34.69979940192934))",135.56872170274193,34.69755534521491
575,N015E065,175.0,57.0,116.0,138.0,82.0,110.0,"POLYGON ((135.5714388748155 34.69981868910716, 135.5768965091081 34.69983774647137, 135.5769193520902 34.69533029918614, 135.5714620100555 34.69531124645681, 135.5714388748155 34.69981868910716))",135.57417918677942,34.697574515423035
576,N015E070,144.0,56.0,100.0,126.0,88.0,107.0,"POLYGON ((135.5768965091081 34.69983774647137, 135.5823541485153 34.69985656174662, 135.5823767001904 34.69534910936187, 135.5769193520902 34.69533029918614, 135.5768965091081 34.69983774647137))",135.57963667778824,34.69759344924401
577,N015E075,144.0,73.0,109.0,124.0,94.0,109.0,"POLYGON ((135.5823541485153 34.69985656174662, 135.5878117904032 34.69987513262377, 135.5878340530258 34.69536767518031, 135.5823767001904 34.69534910936187, 135.5823541485153 34.69985656174662))",135.58509417334594,34.697612139625456
578,N015E080,92.0,85.0,89.0,92.0,85.0,89.0,"POLYGON ((135.5878117904032 34.69987513262377, 135.5932694353163 34.69989345910178, 135.5932914105666 34.69538599664045, 135.5878340530258 34.69536767518031, 135.5878117904032 34.69987513262377))",135.59055167263983,34.6976305856682
579,N010W090,39.0,29.0,34.0,36.0,33.0,35.0,"POLYGON ((135.4077442932319 34.69462576238674, 135.4132014000331 34.69465227766074, 135.413233151003 34.69014489990545, 135.4077763395001 34.69011838056019, 135.4077442932319 34.69462576238674))",135.4104887952427,34.692385350448966
580,N010W085,39.0,29.0,34.0,36.0,32.0,34.0,"POLYGON ((135.4132014000331 34.69465227766074, 135.4186585060822 34.69467852602149, 135.4186899625725 34.69017115505646, 135.413233151003 34.69014489990545, 135.4132014000331 34.69465227766074))",135.41594575395266,34.692411734922764
581,N010W080,35.0,28.0,32.0,34.0,34.0,34.0,"POLYGON ((135.4186585060822 34.69467852602149, 135.4241156122553 34.69470451412212, 135.4241467739197 34.69019714949828, 135.4186899625725 34.69017115505646, 135.4186585060822 34.69467852602149))",135.4214027127851,34.69243785646066
582,N030W025,117.0,117.0,117.0,117.0,117.0,117.0,"POLYGON ((135.4785746580767 34.71297937037518, 135.4840330796755 34.71300258460491, 135.4840610020097 34.70849527704208, 135.4786028549511 34.70847206785356, 135.4785746580767 34.71297937037518))",135.48131789895154,34.71073734386458
583,N030E090,91.0,91.0,91.0,91.0,91.0,91.0,"POLYGON ((135.598661995396 34.71343391615282, 135.6041205121544 34.71345175457547, 135.6041419222108 34.70894429729793, 135.5986836945993 34.70892646099391, 135.598661995396 34.71343391615282))",135.60140203111342,34.71118912715364
584,N055W040,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4620537921214 34.73544494323725, 135.4675137115636 34.73546888594078, 135.4675425358261 34.73096155691687, 135.4620829160668 34.73093762607974, 135.4620537921214 34.73544494323725))",135.4647982398271,34.73320327366997
585,N050W060,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4402445028004 34.73083952773064, 135.4457040800858 34.73086442320017, 135.4457341244547 34.72635710627124, 135.4402748654582 34.72633221316504, 135.4402445028004 34.73083952773064))",135.44298939314507,34.728598339490986
586,N050E015,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5166792987706 34.7311665368551, 135.5221389717841 34.73118815699116, 135.5221648314489 34.72668090130232, 135.5167054450066 34.72665925914808, 135.5166792987706 34.7311665368551))",135.5194221343018,34.728923733271294
587,N040W005,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5003543041231 34.7220855149809, 135.505813409899 34.72210790831084, 135.5058401694251 34.71760057435345, 135.5003813524932 34.71757818589791, 135.5003543041231 34.7220855149809))",135.50309730923885,34.719843065763115
588,N035W070,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4294182857731 34.71726701834454, 135.4348768941329 34.71729242406663, 135.4349075049464 34.7127850893985, 135.4294491970087 34.71275967113174, 135.4294182857731 34.71726701834454))",135.43216296891714,34.71502607139513
589,N035E065,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5713461798107 34.7178484738069, 135.5768050124338 34.71786754612967, 135.5768279165437 34.71336007857057, 135.5713693931523 34.71334100378375, 135.5713461798107 34.7178484738069))",135.5740871250186,34.715604296849065
590,N035E090,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5986402975834 34.71794136590424, 135.604099113132 34.71795919876411, 135.6041205121544 34.71345175457547, 135.598661995396 34.71343391615282, 135.5986402975834 34.71794136590424))",135.60138047880824,34.71569657940513
591,N025W085,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4131060875616 34.70817450218087, 135.4185640882657 34.7082006963966, 135.4185955723469 34.70369330134954, 135.4131378696001 34.70366708590514, 135.4131060875616 34.70817450218087))",135.41585090201337,34.70593391694196
592,N020W040,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4622573843379 34.70389376810856, 135.4677152710163 34.7039176684989, 135.4677440111041 34.69941037278976, 135.4622863912815 34.69938647767679, 135.4622573843379 34.70389376810856))",135.4650007647319,34.7016520901374
593,N020E085,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5932474546689 34.70440091842385, 135.5987053933975 34.70441900099711, 135.5987270866786 34.69991153705801, 135.5932694353163 34.69989345910178, 135.5932474546689 34.70440091842385))",135.5959873427893,34.70215624867503
594,N070E065,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5711833964867 34.74940043642208, 135.5766443658663 34.74941951141646, 135.5766673329258 34.74491211763257, 135.5712066610908 34.74489305621458, 135.5711833964867 34.74940043642208))",135.5739254402532,34.747156300896485
595,N070E070,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5766443658663 34.74941951141646, 135.5821053379844 34.74943833704928, 135.5821280064392 34.74493093291501, 135.5766673329258 34.74491211763257, 135.5766443658663 34.74941951141646))",135.57938626164102,34.747175245299005
596,N070E075,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5821053379844 34.74943833704928, 135.5875662797705 34.74945690901499, 135.5875886622848 34.74494948925651, 135.5821280064392 34.74493093291501, 135.5821053379844 34.74943833704928))",135.58484707300067,34.747193936737254
597,N070E080,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5875662797705 34.74945690901499, 135.5930271947858 34.74947522831938, 135.5930493029945 34.74496778844151, 135.5875886622848 34.74494948925651, 135.5875662797705 34.74945690901499))",135.59030786180412,34.747212372639204
598,N070E085,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5930271947858 34.74947522831938, 135.5984881025671 34.74949331148962, 135.5985099284416 34.74498585790756, 135.5930493029945 34.74496778844151, 135.5930271947858 34.74947522831938))",135.59576863339174,34.747230565968515
599,N070E090,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.5984881025671 34.74949331148962, 135.603948977223 34.74951117710507, 135.6039704966252 34.74500372908612, 135.5985099284416 34.74498585790756, 135.5984881025671 34.74949331148962))",135.60122937545,34.74724853997374
600,N065W130,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3637074345579 34.74398665826722, 135.369167875516 34.74401495741087, 135.3692021212161 34.73950762155702, 135.3637419715154 34.73947929628785, 135.3637074345579 34.74398665826722))",135.36645484775883,34.74174715338729
601,N065W125,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.369167875516 34.74401495741087, 135.374628303568 34.74404305344851, 135.37466226098 34.73953573576541, 135.3692021212161 34.73950762155702, 135.369167875516 34.74401495741087))",135.37191513818598,34.741775361856234
602,N065W120,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.374628303568 34.74404305344851, 135.3800887134956 34.74407095703744, 135.3801223868697 34.73956364652176, 135.37466226098 34.73953573576541, 135.374628303568 34.74404305344851))",135.37737541521167,34.74180336772323
603,N065W115,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3800887134956 34.74407095703744, 135.3855491244356 34.74409861695221, 135.3855825132061 34.73959131443718, 135.3801223868697 34.73956364652176, 135.3800887134956 34.74407095703744))",135.38283568340293,34.74183115330521
604,N065W110,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3855491244356 34.74409861695221, 135.3910095085086 34.74412603874843, 135.3910426112711 34.73961874807693, 135.3855825132061 34.73959131443718, 135.3855491244356 34.74409861695221))",135.38829593786969,34.741858699214596
605,N065W105,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3910095085086 34.74412603874843, 135.3964698997763 34.74415321555507, 135.3965027165293 34.73964593676806, 135.3910426112711 34.73961874807693, 135.3910095085086 34.74412603874843))",135.39375618253405,34.74188600444816
606,N065W100,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.3964698997763 34.74415321555507, 135.4019302429583 34.74418010589735, 135.4019627830599 34.73967283588865, 135.3965027165293 34.73964593676806, 135.3964698997763 34.74415321555507))",135.39921640941932,34.741913042547964
607,N065W095,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4019302429583 34.74418010589735, 135.4073905845836 34.74420674490423, 135.4074228498347 34.73969948358257, 135.4019627830599 34.73967283588865, 135.4019302429583 34.74418010589735))",135.40467661396093,34.741939811465166
608,N065W090,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4073905845836 34.74420674490423, 135.4128509516781 34.74423313536003, 135.4128829353708 34.73972587736844, 135.4074228498347 34.73969948358257, 135.4073905845836 34.74420674490423))",135.41013682975526,34.74196632966743
609,N065W085,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4128509516781 34.74423313536003, 135.4183113392907 34.74425927831824, 135.4183430363132 34.7397520199064, 135.4128829353708 34.73972587736844, 135.4128509516781 34.74423313536003))",135.41559706542776,34.74199259745711
610,N065W080,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4183113392907 34.74425927831824, 135.4237717604926 34.74428518181041, 135.4238031591994 34.73977791887502, 135.4183430363132 34.7397520199064, 135.4183113392907 34.74425927831824))",135.4210573239941,34.74201862025126
611,N065W075,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4237717604926 34.74428518181041, 135.4292322546443 34.74431085381324, 135.4292633253201 34.73980357609775, 135.4238031591994 34.73977791887502, 135.4237717604926 34.74428518181041))",135.4265176260941,34.74204440522634
612,N065W070,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4292322546443 34.74431085381324, 135.4346927560149 34.74433628113814, 135.4347234988633 34.73982898864395, 135.4292633253201 34.73980357609775, 135.4292322546443 34.74431085381324))",135.43197795989383,34.742069947486414
613,N065W065,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((135.4346927560149 34.74433628113814, 135.4401533044852 34.7443614575562, 135.4401837186556 34.7398541490488, 135.4347234988633 34.73982898864395, 135.4346927560149 34.74433628113814))",135.43743832081492,34.74209524171935
